duration,actor_2_name,genres,actor_1_name,actor_3_name,plot_keywords,budget,success_label,director_name,movie_title
92.0,Jeffrey Jones,Comedy|Fantasy,Catherine O'Hara,Glenn Shadix,attic|ghost|surrealism|teenage girl|yuppie,15000000.0,1,Tim Burton,Beetlejuice 
113.0,Tasha Smith,Comedy|Drama,Michael Jai White,Lamman Rucker,marriage|overweight|psychologist|secret|work,15000000.0,0,Tyler Perry,Why Did I Get Married? 
115.0,Kirsten Dunst,Drama|Family|Romance,Christian Bale,Eric Stoltz,civil war|female protagonist|post civil war|reference to friedrich schiller|u.s. civil war,15000000.0,1,Gillian Armstrong,Little Women 
95.0,Roger Allam,Drama|Fantasy|Horror|Thriller,Daniel Radcliffe,Jessica Raine,afterlife|baby boy|bird in a cage|ghost|reunited family,17000000.0,0,James Watkins,The Woman in Black 
87.0,Tessa Thompson,Horror|Thriller,Madeline Carroll,Brian Geraghty,babysitting|cell phone|high school|nightmare|teenager,15000000.0,0,Simon West,When a Stranger Calls 
88.0,Donald Faison,Adventure|Comedy|Family,Frankie Muniz,Lee Majors,brunette|film producer|liar|prank|stunt,15000000.0,0,Shawn Levy,Big Fat Liar 
183.0,Meryl Streep,Drama|War,Robert De Niro,John Savage,escape|friend|party|pittsburgh steelers|vietnam,15000000.0,1,Michael Cimino,The Deer Hunter 
97.0,Kirsten Dunst,Comedy|Drama,Robert De Niro,John Michael Higgins,death|election|hollywood|president|scandal,15000000.0,1,Barry Levinson,Wag the Dog 
94.0,Adam Lamberg,Adventure|Comedy|Family|Music|Romance,Clayton Snyder,Alex Borstein,best friend|roma|singer|spaghetti|teenager,17000000.0,0,Jim Fall,The Lizzie McGuire Movie 
112.0,Harold Perrineau,Action|Drama|Thriller,Dwayne Johnson,Nadine Velazquez,cigarette smoking|dea|drugs|inspired by true events|undercover,15000000.0,0,Ric Roman Waugh,Snitch 
98.0,Conchata Ferrell,Comedy|Fantasy|Horror,Adam Scott,Allison Tolman,christmas|german|holiday|krampus|santa claus,15000000.0,0,Michael Dougherty,Krampus 
104.0,Salma Hayek,Horror|Mystery|Sci-Fi,Jordana Brewster,Clea DuVall,alien|high school|ohio|photographer|water,15000000.0,0,Robert Rodriguez,The Faculty 
118.0,Virginia Capers,Biography|Drama|Music,Rae'Ven Kelly,Dororthy Thorton,abusive husband|love|singer|tina turner|violence,,1,Brian Gibson,What's Love Got to Do with It 
120.0,Sylvester Stallone,Crime|Drama|Thriller,Robert De Niro,Janeane Garofalo,corruption|faked death|falling off a roof|internal affairs|nypd,10000000.0,1,James Mangold,Cop Land 
99.0,JoAnna Garcia Swisher,Comedy,Chris Evans,Mia Kirshner,cheerleader|foreign exchange student|incestuous desire|incestuous kiss|prom,16000000.0,0,Joel Gallen,Not Another Teen Movie 
109.0,Anna Kendrick,Crime|Drama|Thriller,Jake Gyllenhaal,America Ferrera,lapd|police|police officer|south central los angeles|street gang,7000000.0,1,David Ayer,End of Watch 
105.0,Bradley Cooper,Comedy|Drama|Romance,Emma Stone,Bill Murray,box office flop|critically bashed|hawaii|one word title|written by director,37000000.0,0,Cameron Crowe,Aloha 
106.0,Leslie Bibb,Action|Crime|Drama|Thriller,Paul Walker,William Petersen,college|friend|ivy league|secret society|suicide,15000000.0,0,Rob Cohen,The Skulls 
123.0,Emily Watson,Biography|Drama|Romance,Eddie Redmayne,Simon McBurney,based on memoir|cambridge university|husband wife relationship|lou gehrig's disease|physicist,15000000.0,1,James Marsh,The Theory of Everything 
86.0,Regina Hall,Comedy|Crime,Greg Grunberg,Blair Underwood,los angeles california|person in car trunk|racial impersonation|south asian|street gang,16000000.0,0,John Whitesell,Malibu's Most Wanted 
120.0,James Frain,Comedy|Drama|Romance,Natalie Portman,Stockard Channing,birth|oklahoma|photographer|tennessee|wal mart,15000000.0,1,Matt Williams,Where the Heart Is 
227.0,José Ferrer,Adventure|Biography|Drama|History|War,Claude Rains,Jack Hawkins,arab|british military|desert|ottoman empire|t.e. lawrence,15000000.0,1,David Lean,Lawrence of Arabia 
119.0,Tyler Mane,Horror,Scout Taylor-Compton,Margot Kidder,halloween|hospital|michael myers|rampage|vomiting,15000000.0,0,Rob Zombie,Halloween II 
115.0,Kevin Rankin,Adventure|Biography|Drama,Michiel Huisman,Gaby Hoffmann,female protagonist|grief|hiking|loss of mother|mother daughter relationship,15000000.0,1,Jean-Marc Vallée,Wild 
114.0,Monica Potter,Crime|Horror|Thriller,Tony Goldwyn,Martha MacIsaac,kidnapping|lake|microwave oven|psychopath|woods,15000000.0,0,Dennis Iliadis,The Last House on the Left 
90.0,Debra Messing,Comedy|Romance,Jack Davenport,Holland Taylor,chick flick|escort|male escort|wedding|wedding date,15000000.0,0,Clare Kilner,The Wedding Date 
94.0,Thomas Ian Nicholas,Comedy|Horror|Thriller,Jamie Lee Curtis,Bianca Kajlich,cult film|halloween|killer|michael myers|serial killer,15000000.0,0,Rick Rosenthal,Halloween: Resurrection 
106.0,Jason Flemyng,Action|Adventure|Fantasy,Liam Neeson,Alexa Davalos,famous line|hand to hand combat|kraken|rape|zeus,125000000.0,0,Louis Leterrier,Clash of the Titans 
98.0,Carol Kane,Adventure|Family|Fantasy|Romance,Robin Wright,André the Giant,fairy tale|giant|pirate|princess|true love,16000000.0,1,Rob Reiner,The Princess Bride 
126.0,Jurnee Smollett-Bell,Biography|Drama,Denzel Washington,John Heard,college|debate|student|texas|wiley college,15000000.0,1,Denzel Washington,The Great Debaters 
100.0,Albert Brooks,Crime|Drama,Ryan Gosling,Russ Tamblyn,kissing in an elevator|mythical hero|neo noir|protective male|silent protagonist,15000000.0,1,Nicolas Winding Refn,Drive 
89.0,Carol Kane,Comedy|Family|Music|Romance,Adam Garcia,Glenne Headly,band|friend|new york city|suburb|teenager,15000000.0,0,Sara Sugarman,Confessions of a Teenage Drama Queen 
111.0,Tim Daly,Comedy|Drama|Romance,Liam Aiken,Kali Rocha,baby|dancing|gay|name calling|penis slur,15000000.0,0,Nicholas Hytner,The Object of My Affection 
100.0,Harold Perrineau,Drama|Horror|Sci-Fi,Jeremy Renner,Catherine McCormack,paris france|rage|sniper|u.s. army|zombie apocalypse,15000000.0,1,Juan Carlos Fresnadillo,28 Weeks Later 
115.0,Matthew Daddario,Drama|Family|Sport,Jessie T. Usher,Ser'Darius Blain,coach|high school football,15000000.0,1,Thomas Carter,When the Game Stands Tall 
106.0,Luke Benward,Comedy|Drama|Family,Cicely Tyson,Eva Marie Saint,10 year old|dog|florida|girl|supermarket,14000000.0,0,Wayne Wang,Because of Winn-Dixie 
124.0,Sanaa Lathan,Drama|Romance|Sport,Alfre Woodard,Omar Epps,basketball movie|female basketball player|high school|nba|title directed by female,15000000.0,1,Gina Prince-Bythewood,Love & Basketball 
107.0,Michael Cudlitz,Action|Comedy|Crime|Romance|Thriller,Minnie Driver,Mitchell Ryan,assassin|high school|high school reunion|reunion|suburb,15000000.0,1,George Armitage,Grosse Pointe Blank 
99.0,Katy Mixon,Comedy|Romance,Bradley Cooper,Beth Grant,blind date|crossword puzzle|eccentric|fall|mine shaft,15000000.0,0,Phil Traill,All About Steve 
90.0,Erica Leerhsen,Adventure|Fantasy|Horror|Mystery|Thriller,Kim Director,Kurt Loder,convenience store|digit in title|punctuation in title|violence|witch,15000000.0,0,Joe Berlinger,Book of Shadows: Blair Witch 2 
101.0,Rachel True,Drama|Fantasy|Horror|Thriller,Christine Taylor,Brenda Strong,coven|occult|outcast|spell|witch,15000000.0,0,Andrew Fleming,The Craft 
119.0,Mark Gatiss,Drama|Romance|Thriller,Scarlett Johansson,Penelope Wilton,extramarital affair|infidelity|irony of fate|surprise ending|tennis,15000000.0,1,Woody Allen,Match Point 
103.0,Hutch Dano,Adventure|Comedy|Family|Fantasy,Sierra McCormick,Jason Spevack,aunt|cat|death of pet|girl|no opening credits,15000000.0,1,Elizabeth Allen Rosenbaum,Ramona and Beezus 
134.0,Peter Vaughan,Drama|Romance,Anthony Hopkins,Ben Chaplin,butler|housekeeper|manor|servant|service,11500000.0,1,James Ivory,The Remains of the Day 
155.0,Nicole Ari Parker,Drama,Don Cheadle,Nina Hartley,1970s|adult entertainment industry|nightclub|porn industry|san fernando valley california,15000000.0,1,Paul Thomas Anderson,Boogie Nights 
94.0,Rosanna Arquette,Action|Crime|Drama|Romance|Thriller,Kieran Culkin,Joss Ackland,business|escaped convict|farm|motorcycle|widow,15000000.0,0,Robert Harmon,Nowhere to Run 
95.0,Danny Pino,Adventure|Drama|Family,Alison Lohman,Tim McGraw,father son relationship|horse|horse ranch|ranch|wild mustang,15000000.0,0,Michael Mayer,Flicka 
89.0,Daniella Alonso,Horror,Jeff Kober,Jacob Vargas,desert|fight|hill|murder|mutant,15000000.0,0,Martin Weisz,The Hills Have Eyes II 
97.0,Joey Lawrence,Horror|Mystery|Thriller,Loretta Devine,Jacinda Barrett,film set|movie set|sequel|slow motion|urban legend,14000000.0,0,John Ottman,Urban Legends: Final Cut 
90.0,Sissy Spacek,Drama|Family|Fantasy|Romance,William Hurt,Jonathan Jackson,fountain of youth|immortality|secret|woods|young man,15000000.0,1,Jay Russell,Tuck Everlasting 
92.0,Firass Dirani,Action|Drama|Thriller,Kelly Carlson,Drew Powell,beating|marine|muscleman|tied up|tough guy,20000000.0,0,John Bonito,The Marine 
100.0,Will Forte,Action|Comedy,Nia Long,Keegan-Michael Key,car chase|gangsta|gun fight|hitman|kitten,15000000.0,0,Peter Atencio,Keanu 
117.0,Cinda McCain,Drama|Music,Leighton Meester,Tim McGraw,country music|panties|pink panties|relapse|songwriter,15000000.0,0,Shana Feste,Country Strong 
84.0,Ethan Embry,Horror|Mystery|Sci-Fi|Thriller,Bruce Greenwood,Katharine Isabelle,blue ribbon|high school|jacket|jock|yogurt,15000000.0,0,David Nutter,Disturbing Behavior 
140.0,Ben Mendelsohn,Crime|Drama|Thriller,Ryan Gosling,Angelo Anthony Pizza,bank|carnival|motorcycle|police|rookie cop,15000000.0,1,Derek Cianfrance,The Place Beyond the Pines 
108.0,Akie Kotabe,Action|Crime|Thriller,Luke Bracey,Will Patton,critically bashed|premarital sex|sex scene|sex standing up|stripper,15000000.0,0,Roger Donaldson,The November Man 
109.0,Patrick Bergin,Drama|Mystery|Thriller,Jason Priestley,Geneviève Bujold,chicago illinois|false identity|femme fatale|new york city|spying,15000000.0,0,Stephan Elliott,Eye of the Beholder 
131.0,Christian Camargo,Drama|History|Thriller|War,Jeremy Renner,Brian Geraghty,army|bomb|dangerous job|death|iraq,15000000.0,1,Kathryn Bigelow,The Hurt Locker 
114.0,George C. Scott,Action|Horror|Sci-Fi|Thriller,Heather Locklear,David Keith,captain|experiment|fire|psychic|secret government agency,15000000.0,0,Mark L. Lester,Firestarter 
97.0,Sam Shepard,Crime|Thriller,Brad Pitt,Ben Mendelsohn,exploding car|hit by a car|poker game|punched in the face|shot to death,15000000.0,0,Andrew Dominik,Killing Them Softly 
122.0,Nina Hoss,Crime|Drama|Thriller,Philip Seymour Hoffman,Homayoun Ershadi,intelligence|intelligence agency|secret service|surveillance camera|war on terror,15000000.0,1,Anton Corbijn,A Most Wanted Man 
87.0,Harland Williams,Comedy,Rip Torn,Eddie Kaye Thomas,animator|bamboo cane|cartoonist|sausage|slacker,15000000.0,0,Tom Green,Freddy Got Fingered 
85.0,Cam Clarke,Adventure|Animation|Comedy|Family,Yuri Lowenthal,Phil Vischer,17th century|king|pirate|vegetable|waiter,15000000.0,0,Mike Nawrocki,The Pirates Who Don't Do Anything: A VeggieTales Movie 
85.0,The Edge,Documentary|Music,Bono,Larry Mullen Jr.,3d in title|digit in title|rock band|rocker|u2,,1,Catherine Owens,U2 3D 
101.0,Adrian Paul,Action|Adventure|Fantasy|Sci-Fi,Christopher Lambert,Adam Copeland,battle|explosion|immortal|revenge|sequel to cult film,15000000.0,0,Douglas Aarniokoski,Highlander: Endgame 
121.0,Faizon Love,Crime|Drama|Musical|Romance,Cicely Tyson,Bobb'e J. Thompson,gangster|playing piano|song and dance|speakeasy|written and directed by cast member,15000000.0,0,Bryan Barber,Idlewild 
107.0,Jim Sturgess,Drama|Romance,Anne Hathaway,Rafe Spall,23 year time span|accidental death|best friend|loss of loved one|male female friendship,15000000.0,1,Lone Scherfig,One Day 
111.0,Jimmy Fallon,Drama|Sport,Daniel Stern,Alia Shawkat,beauty pageant|friend|pageant|roller derby|texas,15000000.0,1,Drew Barrymore,Whip It 
92.0,Tom Noonan,Crime|Drama|Thriller,Vin Diesel,Kevin Gage,mob|mobster|money|montana|sheriff,,0,Brian Koppelman,Knockaround Guys 
97.0,Brian Van Holt,Crime|Thriller,Louis Lombardi,Leland Orser,con|grifter|lap dance|organized crime|shot in the forehead,15000000.0,1,James Foley,Confidence 
97.0,Bradley Whitford,Comedy,Jeff Bridges,Albert Brooks,directed by star|muse|satire|screenwriter|tiffany's,15000000.0,0,Albert Brooks,The Muse 
125.0,Keith Allen,Biography|Drama|Music|Musical,Kevin McNally,Sandra Nelson,cole porter|composer|love|party|tears,20000000.0,0,Irwin Winkler,De-Lovely 
124.0,Larry David,Comedy|Drama|Romance,Woody Allen,Mia Farrow,12 year old|artist|hotel|three word title|written and directed by cast member,15000000.0,0,Woody Allen,New York Stories 
76.0,Kyla Pratt,Adventure|Family,Trevor Morgan,Shirley Douglas,apostrophe in title|critically bashed|hit on the head with a ball|punctuation in title|tyrannosaurus rex,15000000.0,0,Steve Gomer,Barney's Great Adventure 
107.0,RZA,Action,Rick Yune,Daniel Wu,blacksmith|box office flop|chop socky|critically bashed|village,15000000.0,0,RZA,The Man with the Iron Fists 
91.0,Jake Busey,Comedy|Drama|Romance,Catherine O'Hara,Shelley Duvall,baby|infidelity|pilot|pregnant|waitress,15000000.0,0,Dean Parisot,Home Fries 
96.0,Chris Klein,Drama|Romance,Bruce Greenwood,Elaine Hendrix,diner|love|private school|school|small town,15000000.0,0,Mark Piznarski,Here on Earth 
142.0,Bob Hoskins,Drama|Sci-Fi,Robert De Niro,Jim Broadbent,black comedy|bureaucracy|dream|terrorist|wrongful arrest,15000000.0,1,Terry Gilliam,Brazil 
103.0,Rebecca De Mornay,Family|Music|Romance,Oliver James,Jason Ritter,music school|scholarship|small town|stage fright|three word title,15000000.0,0,Sean McNamara,Raise Your Voice 
60.0,Nicole de Boer,Drama|Fantasy|Mystery|Sci-Fi,David Ogden Stiers,Chris Bruno,psychic|psychic power|psychometry|spin off|supernatural power,,1,,The Dead Zone             
117.0,Jeff Bridges,Comedy|Crime,Philip Seymour Hoffman,Steve Buscemi,death|drug|nihilism|rug|white russian,15000000.0,1,Joel Coen,The Big Lebowski 
116.0,Michael Raymond-James,Drama|Music,Justin Timberlake,S. Epatha Merkerson,breasts|nipples visible through clothing|nudity|rear entry sex|white panties,15000000.0,1,Craig Brewer,Black Snake Moan 
118.0,Dash Mihok,Crime|Drama|Romance|Thriller,Khandi Alexander,Michael Michele,corrupt|criminal|investigation|lapd|police,15000000.0,0,Ron Shelton,Dark Blue 
108.0,Archie Panjabi,Biography|Drama|History|Thriller|War,Angelina Jolie Pitt,Dan Futterman,fbi|journalist|missing|pakistan|reporter,16000000.0,1,Michael Winterbottom,A Mighty Heart 
94.0,Jodi Lyn O'Keefe,Comedy|Drama|Romance,James Franco,Marla Sokoloff,male objectification|manipulative behavior|modern day adaptation|narcissistic woman|promiscuous woman,15000000.0,0,David Raynr,Whatever It Takes 
97.0,Lin Shaye,Comedy,Vivica A. Fox,Bob Gunton,gay|hot air balloon|rejecting a marriage proposal|talking to a dog|vomiting on someone,20000000.0,0,Mort Nathan,Boat Trip 
97.0,Tom Wilkinson,Comedy|Drama|Romance,Colin Firth,Rupert Everett,comedy of manners|false identity|farce|love|period drama,15000000.0,1,Oliver Parker,The Importance of Being Earnest 
99.0,Campbell Scott,Fantasy|Romance,Jennifer Jason Leigh,Estelle Parsons,antique|desk|letter|love|time travel,,1,Dan Curtis,The Love Letter 
91.0,Neil Flynn,Adventure|Comedy|Family,Logan Lerman,Tim Blake Nelson,fight|florida|montana|owl|school,15000000.0,0,Wil Shriner,Hoot 
107.0,Anna Madeley,Comedy|Crime|Drama,Elizabeth Berrington,Eric Godon,bruges|bullet|hope|irish|tourist,15000000.0,1,Martin McDonagh,In Bruges 
95.0,S. Epatha Merkerson,Comedy|Romance,Tyler James Williams,Diahann Carroll,african american,15000000.0,0,Tina Gordon Chism,Peeples 
102.0,Bradley Cooper,Comedy|Music,Emma Stone,Josh Gad,20 years later|drummer|hdtv|rock band|rock star,15000000.0,0,Peter Cattaneo,The Rocker 
88.0,Zach Gilford,Comedy|Romance,J.K. Simmons,Bobby Coleman,graduation|graduation speech|title directed by female|tv studio|unemployment,15000000.0,0,Vicky Jenson,Post Grad 
106.0,Hal Holbrook,Drama,Matt Damon,Terry Kinney,corporate greed|corporation|natural gas|salesman|small town,15000000.0,0,Gus Van Sant,Promised Land 
92.0,Michael McKean,Comedy|Romance,Larry David,Conleth Hill,atheist|limp|quantum mechanics|religion|runaway,15000000.0,1,Woody Allen,Whatever Works 
105.0,Susan Ward,Drama|Mystery|Thriller,Matthew Settle,A.J. Buckley,clique|country club|female protagonist|lip gloss|title directed by female,15000000.0,0,Mary Lambert,The In Crowd 
107.0,Dwight Yoakam,Adventure|Crime|Drama|Mystery|Western,Levon Helm,Guillermo Arriaga,cemetery|friend|journey|mexico|promise,15000000.0,1,Tommy Lee Jones,Three Burials 
120.0,Mark Margolis,Drama|War,Robin Williams,Michael Jeter,german|ghetto|hope|nazi|radio,15000000.0,0,Peter Kassovitz,Jakob the Liar 
103.0,Corbin Bernsen,Comedy|Crime|Mystery,Robert Downey Jr.,Larry Miller,actor|detective sergeant|hotel|nightclub|thief,15000000.0,1,Shane Black,Kiss Kiss Bang Bang 
92.0,Fred Willard,Comedy|Fantasy|Horror|Thriller,Vivica A. Fox,Elden Henson,breasts|female frontal nudity|nude woman murdered|slow motion scene|trailer home,20000000.0,0,Rodman Flender,Idle Hands 
147.0,Robert Forster,Drama|Mystery|Thriller,Naomi Watts,Laura Harring,amnesia|car accident|female protagonist|lesbian sex|loss of memory,15000000.0,1,David Lynch,Mulholland Drive 
98.0,Agnes Bruckner,Drama|Fantasy|Horror|Romance,Olivier Martinez,Chris Geere,colorado|love|murder|rocky mountains|werewolf,,0,Katja von Garnier,Blood and Chocolate 
98.0,Naomi Watts,Comedy|Drama|Romance,Anthony Hopkins,Ewen Bremner,call girl|charlatan|fortune teller|manuscript|writer,22000000.0,0,Woody Allen,You Will Meet a Tall Dark Stranger 
103.0,Charlie Rowe,Drama|Romance|Sci-Fi,Andrew Garfield,Charlotte Rampling,boarding school|childhood|love|love triangle|organ donation,15000000.0,1,Mark Romanek,Never Let Me Go 
286.0,Tom Hollander,Drama|History|Thriller,Anna Silk,Alessandro Nivola,cia|mole|revolution|spy|ussr,,1,,The Company             
111.0,Eduardo Noriega,Crime|Drama|Mystery|Thriller,Thomas Kretschmann,Mac McDonald,35 mm digital camera|drugs|murder|train|travel,15000000.0,1,Brad Anderson,Transsiberian 
98.0,Pamela Reed,Adventure|Drama|Fantasy,Curtis Armstrong,Mike Muscat,cave bear|cro magnon|neanderthal|survival|tradition,15000000.0,0,Michael Chapman,The Clan of the Cave Bear 
111.0,Elizabeth Perkins,Comedy|Crime|Drama,Meat Loaf,Noah Emmerich,abusive husband|alabama|boy|dream|sheriff,15000000.0,0,Antonio Banderas,Crazy in Alabama 
111.0,Siobhan Fallon Hogan,Crime|Drama|Horror|Thriller,Naomi Watts,Brady Corbet,breaking the fourth wall|looking at the camera|remake|serial killer|violence,15000000.0,0,Michael Haneke,Funny Games 
100.0,Kalim Chandler,Drama|Sci-Fi|Thriller,Thomas Stroppel,Amber Marie Bollinger,divorce papers|fainting|mind control|playground|technology,,0,Khalil Sullins,Listening 
116.0,Elaine Cassidy,Drama|Thriller,Bob Hoskins,Gerard McSorley,caterer|catering|chef|friend|lawn mower,,1,Atom Egoyan,Felicia's Journey 
145.0,Gustav Fröhlich,Drama|Sci-Fi,Brigitte Helm,Rudolf Klein-Rogge,art deco|bible quote|dance|silent film|worker,6000000.0,1,Fritz Lang,Metropolis 
84.0,Cyril Raffaelli,Action|Crime|Thriller,David Belle,Dany Verissimo-Petit,bomb|gang|police|sister|undercover cop,12000000.0,1,Pierre Morel,District B13 
115.0,Bill Cobbs,Crime|Drama,Steve Buscemi,Treat Williams,death|finger gun|video message|what happened to epilogue|wheelchair,7000000.0,1,Gary Fleder,Things to Do in Denver When You're Dead 
105.0,Chen Chang,Action|Drama,Qi Shu,Satoshi Tsumabuki,black magic|china|love|refusal to kill|wuxia,15000000.0,0,Hsiao-Hsien Hou,The Assassin 
