,duration,actor_2_name,genres,actor_1_name,actor_3_name,plot_keywords,budget,success_label,director_name,movie_title
122,105.0,Rami Malek,Adventure|Comedy|Family|Fantasy,Robin Williams,Steve Coogan,hdtv|motorcycle|museum|security guard|tyrannosaurus rex,150000000.0,0,Shawn Levy,Night at the Museum: Battle of the Smithsonian 
2838,112.0,Terry Kinney,Drama|Music|Romance,Sean Patrick Thomas,Fredro Starr,dance|dancing|ghetto|hip hop|imperative in title,13000000.0,0,Thomas Carter,Save the Last Dance 
2707,94.0,Jodi Lyn O'Keefe,Comedy|Drama|Romance,James Franco,Marla Sokoloff,male objectification|manipulative behavior|modern day adaptation|narcissistic woman|promiscuous woman,15000000.0,0,David Raynr,Whatever It Takes 
3034,107.0,Tom Berenger,Comedy|Sport,Corbin Bernsen,Rene Russo,cleveland indians|league|manager|owner|team,11000000.0,1,David S. Ward,Major League 
1173,112.0,Randall Park,Comedy,James Franco,Anders Holm,assassination attempt|communist dictatorship|dictator|exploding helicopter|finger bitten off,44000000.0,0,Evan Goldberg,The Interview 
4188,104.0,Udo Kier,Drama,Keanu Reeves,Flea,friend|hustler|italy|narcolepsy|traveling,2500000.0,1,Gus Van Sant,My Own Private Idaho 
1237,130.0,Desmond Llewelyn,Action|Adventure|Thriller,Joe Don Baker,Art Malik,british agent|defection|escape|kgb|soviet general,30000000.0,1,John Glen,The Living Daylights 
1904,102.0,Frankie Muniz,Action|Adventure|Comedy|Crime|Family|Romance|Thriller,Daniel Roebuck,Chris Gauthier,cia|nanobot|prep school|scientist|teenager,26000000.0,0,Harald Zwart,Agent Cody Banks 
1949,97.0,Jason Patric,Action|Crime|Drama|Mystery|Thriller,Chris Evans,Óscar Jaenada,hacking|hijacking|martial arts|revenge|special forces,25000000.0,0,Sylvain White,The Losers 
105,98.0,Mike Vogel,Action|Adventure|Drama|Thriller,Jimmy Bennett,Andre Braugher,cruise|escape|ocean|passenger|water,160000000.0,0,Wolfgang Petersen,Poseidon 
4346,95.0,Samantha Mathis,Drama|Mystery|Thriller,Ryan Reynolds,Erik Palladino,buried alive|coffin|iraq|one person|single set production,3000000.0,1,Rodrigo Cortés,Buried 
2700,142.0,Bob Hoskins,Drama|Sci-Fi,Robert De Niro,Jim Broadbent,black comedy|bureaucracy|dream|terrorist|wrongful arrest,15000000.0,1,Terry Gilliam,Brazil 
1467,96.0,Steve Coogan,Comedy|Family|Fantasy|Romance,Anne Hathaway,Joanna Lumley,curse|fairy|obedience|prince|strong female character,35000000.0,0,Tommy O'Haver,Ella Enchanted 
4203,100.0,Carly Schroeder,Comedy|Drama|Family,Katharine Ross,George Harris,dolphin|island|research|tourist|town,2500000.0,0,Michael D. Sellers,Eye of the Dolphin 
2112,104.0,Rip Torn,Action|Crime|Sci-Fi|Thriller,CCH Pounder,Mako,android|corporation|ninja|police|robocop,23500000.0,0,Fred Dekker,RoboCop 3 
2608,107.0,Tony Jay,Comedy|Crime,Kelly Preston,Hugh O'Brian,bare chested male|brother|catholic orphanage|long lost siblings|twins,15000000.0,0,Ivan Reitman,Twins 
2853,91.0,Elliott Gould,Action|Comedy|Crime|Thriller,Bokeem Woodbine,Antonio Sabato Jr.,hitman|kidnapping|kosher|vhs|video store,13000000.0,0,Kirk Wong,The Big Hit 
4568,92.0,Ossie Davis,Comedy|Fantasy|Mystery,Daniel Roebuck,Ella Joyce,cult film|elvis|elvis presley|nursing home|texas,1000000.0,1,Don Coscarelli,Bubba Ho-Tep 
3162,97.0,Kirstie Alley,Comedy|Romance|Thriller,Kirsten Dunst,Ellen Barkin,beauty pageant|blonde|cheerleader uniform|small town|upskirt,10000000.0,0,Michael Patrick Jann,Drop Dead Gorgeous 
162,102.0,Djimon Hounsou,Action|Adventure|Animation|Comedy|Family|Fantasy,Gerard Butler,America Ferrera,dragon|father son relationship|husband wife relationship|mother son relationship|viking,145000000.0,1,Dean DeBlois,How to Train Your Dragon 2 
580,85.0,Raven-Symoné,Comedy|Family|Fantasy,Oliver Platt,Peter Boyle,box office hit|doctor|dog|first part|tiger,71500000.0,0,Betty Thomas,Doctor Dolittle 
2239,115.0,James Gammon,Crime|Drama|Western,Viggo Mortensen,Tom Bower,deputy|friend|hanging|rancher|widow,,1,Ed Harris,Appaloosa 
1388,109.0,Jeff Kober,Action|Crime|Drama|Thriller,Vin Diesel,Larenz Tate,bust|dea|drug cartel|justice|tragic hero,36000000.0,0,F. Gary Gray,A Man Apart 
3061,94.0,Dash Mihok,Comedy|Music|Romance,Michael McKean,Jimi Mistry,bollywood|illegal immigrant|live television|restaurant|waiter,11000000.0,0,Daisy von Scherler Mayer,The Guru 
2278,102.0,Hope Davis,Comedy|Drama,Nicolas Cage,Michael Rispoli,corndog|failure|funeral in the rain|new york city|weatherman,22000000.0,0,Gore Verbinski,The Weather Man 
4447,101.0,Balthazar Getty,Drama|Horror|Mystery|Thriller,Timothy Hutton,Lydia Hearst,bullying|cyberbullying|girl|internet|throat slitting,1500000.0,0,Tara Subkoff,#Horror 
1789,108.0,Bella Heathcote,Action|Horror|Romance,Matt Smith,Sam Riley,based on novel|damsel in distress|deception|england|zombie,28000000.0,0,Burr Steers,Pride and Prejudice and Zombies 
1092,89.0,Eric Stoltz,Action|Adventure|Horror|Thriller,Frank Welker,Kari Wuhrer,amazon|anaconda|boat|jungle|snake,45000000.0,0,Luis Llosa,Anaconda 
1616,87.0,Mark Addy,Comedy|Fantasy,Chazz Palminteri,Wanda Sykes,angel|butler|heaven|manhattan new york city|reincarnation,30000000.0,0,Chris Weitz,Down to Earth 
4012,105.0,Mykel Shannon Jenkins,Action|Biography|Crime|Drama|Family|Fantasy,Diahann Carroll,Lara Jean Chorostecki,,3500000.0,0,Warren P. Sonoda,The Masked Saint 
2833,100.0,Stephanie Danielson,Comedy,Jason Mewes,Michael Rispoli,mafia|mafia boss|mafiosi|mafioso|three word title,13400000.0,0,Hyung-rae Shim,The Last Godfather 
2574,97.0,Vincent Pastore,Comedy,Farrah Fawcett,Jenifer Lewis,flatulence|interracial marriage|marriage,,0,Lance Rivera,The Cookout 
1420,101.0,Lin Shaye,Horror,Johnny Depp,Amanda Wyss,freddy krueger|lucid dream|serial killer|slasher|sleep deprivation,1800000.0,1,Wes Craven,A Nightmare on Elm Street 
1427,92.0,Ike Barinholtz,Comedy,Chloë Grace Moretz,Kiersey Clemons,bare chested male|gay|gay best friend|gay man|gay marriage proposal,35000000.0,0,Nicholas Stoller,Neighbors 2: Sorority Rising 
540,102.0,Tom Hanks,Biography|Comedy|Drama|History,Philip Seymour Hoffman,Jud Tylor,afghanistan|arms dealer|based on true story|cia|texas,75000000.0,1,Mike Nichols,Charlie Wilson's War 
3396,140.0,Vanessa Redgrave,Drama|Romance,Anthony Hopkins,Samuel West,england|friendship|prejudice|upper class|working class,,1,James Ivory,Howards End 
4663,88.0,Melonie Diaz,Drama|Romance,Victor Rasuk,Judy Marte,based on short film|manhattan new york city|urination|vomiting|watching television,800000.0,1,Peter Sollett,Raising Victor Vargas 
1135,101.0,Tim McInnerny,Action|Adventure|Comedy|Crime,Daniel Kaluuya,Togo Igawa,assassin|chinese|conspiracy|gadget|premier,45000000.0,0,Oliver Parker,Johnny English Reborn 
1836,114.0,Boyd Holbrook,Crime|Drama|Mystery|Thriller,Liam Neeson,David Harbour,drug dealer|ex cop|murder of wife|revenge|violence,28000000.0,0,Scott Frank,A Walk Among the Tombstones 
4752,94.0,Matt Jones,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Jim Parsons,April Winchell,alien friendship|alien invasion|australia|flying car|mother daughter relationship,135000000.0,1,Tim Johnson,Home 
4799,88.0,Jonathan Caouette,Biography|Documentary,Greg Ayres,Renee Leblanc,answering machine|home movie|lithium|schizophrenic|video diary,218.0,1,Jonathan Caouette,Tarnation 
3154,76.0,Vincent Schiavelli,Adventure|Animation|Comedy|Family,Jennifer Jason Leigh,Paul Sorvino,castle thunder|document|neighborhood|punctuation in title|villain arrested,3000000.0,0,Tuck Tucker,Hey Arnold! The Movie 
1154,109.0,Dax Flame,Action|Comedy|Crime,Channing Tatum,Rob Riggle,narcotics|parody|police|remake|undercover cop,42000000.0,1,Phil Lord,21 Jump Street 
4616,93.0,Chloë Grace Moretz,Drama,Jennifer Lawrence,Bokeem Woodbine,basketball|drug abuse|interracial rape|iowa|tween girl,,0,Lori Petty,The Poker House 
1126,128.0,Olivia Williams,Mystery|Thriller,Jim Belushi,Timothy Hutton,british prime minister|death|island|memoir|writer,45000000.0,1,Roman Polanski,The Ghost Writer 
2591,110.0,Tanya van Graan,Crime|Drama|Thriller,Orlando Bloom,Conrad Kemp,apartheid|corpse|male nudity|murder|police officer,16000000.0,1,Jérôme Salle,Zulu 
1194,121.0,Scott Elrod,Action|Biography|Drama|Thriller|War,Jerry Ferrara,Dan Bilzerian,courage|navy seal|outnumbered|shot multiple times|survival,40000000.0,1,Peter Berg,Lone Survivor 
1738,89.0,Bradley Pierce,Adventure|Comedy|Family|Fantasy,Jim Broadbent,Mark Williams,child's point of view|house|lawyer|real estate|washing machine,29000000.0,0,Peter Hewitt,The Borrowers 
3416,99.0,Eddie Griffin,Comedy|Drama|Romance,Will Ferrell,Jacob Vargas,directorial debut|fantasy sequence|nurse|old age home|prison,8000000.0,0,Andrew Wilson,The Wendell Baker Story 
4473,103.0,Chloe Bridges,Horror|Romance|Thriller,Bella Thorne,Christopher Atkins,,1300000.0,0,Tyler Oliver,Forget Me Not 
3550,139.0,Mélissa Désormeaux-Poulin,Drama|Mystery|War,Lubna Azabal,Ahmad Massad,brother sister relationship|family relationships|middle east|mother son relationship|twin brother and sister,6800000.0,1,Denis Villeneuve,Incendies 
1175,30.0,Gavin MacLeod,Comedy|War,Tim Conway,Bob Hastings,american soldier|naval uniform|navy|patrol boat|uniform,,1,,McHale's Navy             
1315,91.0,Lou Saliba,Comedy|Drama,John Gatins,Greg Collins,box office flop|buddhist|liar|literary agent|magical tree,40000000.0,0,Brian Robbins,A Thousand Words 
538,100.0,Kevin Dillon,Comedy|Family,Don Cheadle,Yvette Nicole Brown,abandoned hotel|dog|foster home|overalls|playing with a dog,35000000.0,0,Thor Freudenthal,Hotel for Dogs 
99,182.0,Adam Brown,Adventure|Fantasy,Aidan Turner,James Nesbitt,dragon|dwarf|hobbit|orc|wizard,180000000.0,1,Peter Jackson,The Hobbit: An Unexpected Journey 
1860,100.0,Chris Bauer,Fantasy|Horror,David Conrad,Monica Keena,apple|miner|mirror|necromancy|woods,26000000.0,0,Michael Cohn,Snow White: A Tale of Terror 
1172,91.0,Debbie Reynolds,Action|Comedy|Crime|Romance|Thriller,Fisher Stevens,Patrick Fischler,bail bond|bounty hunter|jeans|shot in the butt|title directed by female,40000000.0,0,Julie Anne Robinson,One for the Money 
3477,93.0,Tate Donovan,Biography|Drama|History,Robert Downey Jr.,Alex Borstein,cbs|expose|fear|paranoia|reporter,7500000.0,1,George Clooney,"Good Night, and Good Luck. "
4039,128.0,Agame Malembo-Emene,Drama,François Bégaudeau,Angélica Sancio,high school|inner city|school|student|teacher,,1,Laurent Cantet,The Class 
4233,119.0,Greer Garson,Drama,Jessica Tandy,Lionel Barrymore,immigrant|maid|steel mill|strike|union,2160000.0,1,Tay Garnett,The Valley of Decision 
2832,121.0,J.T. Walsh,Biography|Comedy|Drama|War,Robin Williams,Bruno Kirby,disc jockey|friendship|radio|vietnam|vietnamese,13000000.0,1,Barry Levinson,"Good Morning, Vietnam "
1498,117.0,Albert Finney,Comedy|Drama|Romance,Archie Panjabi,Richard Coyle,based on novel|inheritance|provence|uncle|wine,35000000.0,1,Ridley Scott,A Good Year 
2706,108.0,Archie Panjabi,Biography|Drama|History|Thriller|War,Angelina Jolie Pitt,Dan Futterman,fbi|journalist|missing|pakistan|reporter,16000000.0,1,Michael Winterbottom,A Mighty Heart 
4591,93.0,Brian Whitaker,Documentary,G.W. Krauss,Jason Bateman,artist|denmark|lego|toy|toy company,1000000.0,1,Kief Davidson,A Lego Brickumentary 
1873,129.0,Mike Starr,Action|Drama|Music|Romance,Bill Cobbs,DeVaughn Nixon,bodyguard|manager|pop singer|secret service agent|singer,25000000.0,0,Mick Jackson,The Bodyguard 
1834,133.0,Romany Malco,Comedy|Romance,Steve Carell,Gerry Bednob,40 year old|car accident|cheating on girlfriend|collection|porno movie,26000000.0,1,Judd Apatow,The 40-Year-Old Virgin 
3502,96.0,George Wendt,Comedy|Drama|Romance,Jonathan Brandis,Shawn Hatosy,class|cornwall connecticut|dog|friend|pawtucket rhode island,7000000.0,0,Michael Corrente,Outside Providence 
2432,107.0,Alex Borstein,Comedy,Olivia Wilde,Timothée Chalamet,christmas|family dinner|husband wife conflict|husband wife kiss|large family,17000000.0,0,Jessie Nelson,Love the Coopers 
2123,92.0,Joe Spinell,Adventure|Drama|Thriller,Roy Scheider,Amidou,fire|jungle|money|oil drilling|truck,12000000.0,1,William Friedkin,Sorcerer 
1249,106.0,José Wilker,Adventure|Drama|Romance,Lorraine Bracco,Sean Connery,cancer|environment|gas chromatograph|jungle|nature,40000000.0,0,John McTiernan,Medicine Man 
109,126.0,Emilia Clarke,Action|Adventure|Sci-Fi,J.K. Simmons,Matt Smith,alternate timeline|cyborg|future|robot|time machine,155000000.0,0,Alan Taylor,Terminator Genisys 
4109,102.0,Dan Hedaya,Comedy|Crime|Drama|Thriller,Bokeem Woodbine,Robert Peters,freeway|nightmare|police|school|trailer park,3000000.0,1,Matthew Bright,Freeway 
4683,88.0,Christel Khalil,Drama,Raymond J. Barry,Renee Faia,conspiracy theory|kennedy assassination|mock documentary|paranoia,750000.0,0,Neil Burger,Interview with the Assassin 
2489,104.0,Damon Wayans Jr.,Comedy,Rob Riggle,James D'Arcy,friendship between men|impersonating a police officer|mobster|party|police officer,17000000.0,0,Luke Greenfield,Let's Be Cops 
3226,99.0,Daryl Sabara,Comedy|Drama,Robin Williams,Henry Simmons,black comedy|fictional talk show|high school teacher|phony suicide note|teacher,,1,Bobcat Goldthwait,World's Greatest Dad 
4606,88.0,Mariel Hemingway,Action|Drama,David Keith,Jesse Hutch,camp|die hard scenario|female protagonist|island|vice president,1000000.0,0,Brian Trenchard-Smith,In Her Line of Fire 
2353,105.0,Radha Mitchell,Crime|Drama|Mystery|Thriller,Nicolas Cage,Jodi Lyn O'Keefe,anchorage alaska|based on true story|pole dancer|serial killer|strip club,27220000.0,0,Scott Walker,The Frozen Ground 
3268,121.0,Lola Dueñas,Comedy|Crime|Drama|Mystery,Carmen Maura,Antonio de la Torre,abusive father|child abuse|death|rape|secret,,1,Pedro Almodóvar,Volver 
4970,77.0,Dottie Alexander,Biography|Documentary|Music,Jon Brion,David Barnes,artist|band|male rear nudity|sexuality|stage,100000.0,1,Jason Miller,The Past is a Grotesque Animal 
2156,100.0,Judge Reinhold,Action|Comedy|Crime|Thriller,Dean Stockwell,Ronny Cox,detective|police|police chief|robbery|tall woman,28000000.0,0,Tony Scott,Beverly Hills Cop II 
1227,106.0,Nick Cannon,Comedy|Drama|Romance,Lisa Ann Walter,Omar Benson Miller,dance|dance competition|dance lesson|love|teacher,50000000.0,0,Peter Chelsom,Shall We Dance 
4115,44.0,Megan Hilty,Comedy|Drama|Horror|Sci-Fi|Thriller,Danny Pino,Zach Grenier,brains|exploding head|politician|swarm behavior|washington d.c.,,1,,BrainDead             
4795,91.0,Michael Palin,Adventure|Comedy|Fantasy,Eric Idle,Terry Jones,camelot|holy grail|king arthur|knight|lancelot,229575.0,1,Terry Gilliam,Monty Python and the Holy Grail 
4594,95.0,Greta Gerwig,Horror,Lena Dunham,Dee Wallace,cult film|eclipse|haunted house|lunar eclipse|secret,900000.0,0,Ti West,The House of the Devil 
3461,156.0,James Franco,Action|Adventure|Romance,J.K. Simmons,Kirsten Dunst,sandman|spider man|symbiote|venom|villain,258000000.0,0,Sam Raimi,Spider-Man 3 
773,127.0,Harry Lennix,Crime|Drama|Mystery|Thriller,Robin Wright,Michael Weston,congressman|conspiracy|newspaper|political conspiracy|subway,,1,Kevin Macdonald,State of Play 
4197,95.0,Jennifer Jason Leigh,Comedy|Drama|Romance,Shailene Woodley,Dayo Okeniyi,crying man|high school|high school senior|men's clothing store|party,2500000.0,1,James Ponsoldt,The Spectacular Now 
296,165.0,Christoph Waltz,Drama|Western,Leonardo DiCaprio,Ato Essandoh,dynamite|historically inaccurate|ku klux klan|n word|slavery,100000000.0,1,Quentin Tarantino,Django Unchained 
4143,95.0,Cybill Shepherd,Comedy|Drama|Romance,Judy Greer,Shea Whigham,doctor|letter|paternity|sex|testicles,,0,Chris D'Arienzo,Barry Munday 
2032,94.0,Jeff Bridges,Comedy|War,Kevin Spacey,Stephen Root,first person narration|general|hampster|reference to loch ness monster|reporter,25000000.0,0,Grant Heslov,The Men Who Stare at Goats 
2563,94.0,Amanda Detmer,Comedy|Drama|Romance,Alyson Hannigan,Tsianina Joelson,best friend|break up|friendship|graduation|male in underwear,16000000.0,0,Robert Iscove,Boys and Girls 
1651,113.0,Christian Stolte,Comedy|Drama|Fantasy|Romance,Will Ferrell,Danny Rhodes,author|fate|novelist|professor|writer,38000000.0,1,Marc Forster,Stranger Than Fiction 
880,143.0,Minnie Driver,Drama|Musical|Romance|Thriller,Gerard Butler,Miranda Richardson,based on stage musical based on novel|disfigurement|mask|opera|singer,70000000.0,1,Joel Schumacher,The Phantom of the Opera 
